id,salesperson_id,created_at,region,total
521,122,2020-06-07,Norte,"R$ 417,81"
522,108,2022-12-02,Sudeste,"R$ 1015,34"
523,9,2023-08-04,Norte,"R$ 305,33"
524,12,2021-12-11,Nordeste,"R$ 491,96"
525,1,2020-01-22,Norte,"R$ 620,66"
526,53,2022-02-18,Sudeste,"R$ 1006,79"
527,49,2022-11-08,Nordeste,"R$ 231,23"
528,63,2021-10-24,Sul,"R$ 942,60"
529,50,2022-02-21,Sudeste,"R$ 369,03"
530,75,2023-11-09,Norte,"R$ 620,21"
531,65,2024-06-05,Sul,"R$ 139,74"
532,121,2024-09-02,Norte,"R$ 963,09"
533,20,2021-07-07,Sul,"R$ 223,34"
534,1,2020-10-15,Sul,"R$ 370,51"
535,144,2021-10-07,Nordeste,"R$ 463,66"
536,70,2020-09-16,Centro-Oeste,"R$ 492,71"
537,138,2023-09-15,Nordeste,"R$ 364,09"
538,40,2022-02-16,Sudeste,"R$ 663,15"
539,130,2023-01-04,Norte,"R$ 379,43"
540,64,2023-06-11,Nordeste,"R$ 647,74"
541,31,2024-05-17,Sul,"R$ 361,62"
542,148,2024-07-28,Sudeste,"R$ 1014,87"
543,53,2023-01-30,Sul,"R$ 266,40"
544,80,2020-01-13,Nordeste,"R$ 623,87"
545,148,2022-09-28,Norte,"R$ 571,18"
546,117,2024-11-17,Centro-Oeste,"R$ 685,09"
547,44,2024-01-13,Sudeste,"R$ 664,72"
548,66,2022-08-06,Sul,"R$ 543,08"
549,10,2023-01-07,Norte,"R$ 851,76"
550,37,2020-12-12,Norte,"R$ 377,91"
551,79,2021-05-10,Nordeste,"R$ 590,92"
552,5,2023-06-04,Nordeste,"R$ 646,77"
553,142,2020-09-18,Sul,"R$ 22,61"
554,19,2022-12-28,Norte,"R$ 258,80"
555,129,2021-08-11,Sul,"R$ 434,01"
556,30,2020-12-28,Nordeste,"R$ 780,28"
557,119,2024-09-02,Sudeste,"R$ 496,82"
558,98,2021-08-18,Nordeste,"R$ 347,77"
559,18,2021-02-02,Nordeste,"R$ 679,26"
560,16,2021-02-06,Norte,"R$ 350,48"
561,91,2022-01-29,Norte,"R$ 217,81"
562,110,2021-03-28,Centro-Oeste,"R$ 421,17"
563,140,2023-10-25,Centro-Oeste,"R$ 696,79"
564,112,2024-06-14,Nordeste,"R$ 662,50"
565,20,2021-06-18,Norte,"R$ 831,35"
566,111,2022-07-27,Nordeste,"R$ 698,25"
567,143,2024-08-09,Nordeste,"R$ 148,27"
568,133,2020-12-13,Nordeste,"R$ 1083,82"
569,118,2024-10-04,Norte,"R$ 659,04"
570,149,2021-03-24,Sul,"R$ 244,04"
571,112,2020-12-27,Nordeste,"R$ 350,26"
572,117,2023-05-15,Sudeste,"R$ 156,25"
573,149,2020-02-07,Norte,"R$ 501,13"
574,118,2022-10-08,Sul,"R$ 67,32"
575,88,2020-04-24,Nordeste,"R$ 888,64"
576,34,2020-12-01,Sul,"R$ 413,85"
577,53,2024-12-02,Sudeste,"R$ 988,03"
578,140,2022-08-14,Nordeste,"R$ 514,67"
579,81,2023-11-23,Nordeste,"R$ 537,92"
580,37,2021-06-24,Centro-Oeste,"R$ 611,53"
581,116,2021-08-04,Centro-Oeste,"R$ 408,51"
582,142,2021-02-11,Sudeste,"R$ 516,71"
583,82,2023-03-22,Norte,"R$ 694,63"
584,98,2020-05-27,Sul,"R$ 635,16"
585,123,2024-01-05,Nordeste,"R$ 763,31"
586,83,2023-09-20,Sul,"R$ 541,89"
587,60,2024-02-21,Norte,"R$ 402,18"
588,8,2023-08-31,Centro-Oeste,"R$ 398,80"
589,61,2021-10-25,Centro-Oeste,"R$ 478,38"
590,137,2024-08-01,Sudeste,"R$ 411,52"
591,107,2022-03-07,Norte,"R$ 287,92"
592,56,2021-06-15,Sul,"R$ 959,18"
593,14,2024-02-24,Centro-Oeste,"R$ 228,08"
594,135,2023-02-05,Norte,"R$ 543,15"
595,63,2022-01-19,Sul,"R$ 335,06"
596,32,2023-10-04,Centro-Oeste,"R$ 853,45"
597,133,2023-08-08,Centro-Oeste,"R$ 384,12"
598,142,2021-02-05,Centro-Oeste,"R$ 399,84"
599,68,2024-12-05,Norte,"R$ 1274,05"
600,5,2022-03-28,Sul,"R$ 477,51"
601,51,2024-10-05,Nordeste,"R$ 24,07"
602,94,2023-12-27,Centro-Oeste,"R$ 763,62"
603,62,2021-03-30,Centro-Oeste,"R$ 0,00"
604,7,2021-07-05,Centro-Oeste,"R$ 73,92"
605,85,2020-03-29,Nordeste,"R$ 437,29"
606,131,2022-04-17,Sul,"R$ 247,10"
607,75,2022-12-07,Norte,"R$ 893,57"
608,2,2024-10-30,Centro-Oeste,"R$ 773,28"
609,49,2024-10-15,Centro-Oeste,"R$ 254,27"
610,134,2020-07-26,Nordeste,"R$ 404,85"
611,78,2024-01-09,Norte,"R$ 396,83"
612,147,2024-09-16,Sul,"R$ 769,12"
613,87,2020-03-19,Sudeste,"R$ 590,40"
614,137,2020-01-12,Centro-Oeste,"R$ 600,21"
615,15,2022-03-21,Norte,"R$ 1147,59"
616,27,2023-10-02,Sul,"R$ 234,12"
617,147,2021-10-27,Nordeste,"R$ 360,12"
618,76,2022-12-30,Centro-Oeste,"R$ 571,61"
619,85,2020-11-24,Centro-Oeste,"R$ 740,92"
620,46,2024-11-05,Centro-Oeste,"R$ 710,02"
621,143,2020-03-25,Sul,"R$ 537,62"
622,43,2020-07-22,Centro-Oeste,"R$ 602,63"
623,35,2022-10-22,Centro-Oeste,"R$ 792,26"
624,108,2021-08-08,Nordeste,"R$ 1044,01"
625,56,2023-07-24,Norte,"R$ 319,38"
626,52,2024-02-04,Centro-Oeste,"R$ 609,35"
627,62,2022-10-30,Nordeste,"R$ 377,98"
628,144,2023-07-29,Nordeste,"R$ 58,35"
629,118,2022-08-24,Sul,"R$ 661,18"
630,126,2024-05-30,Sudeste,"R$ 494,16"
631,134,2022-01-28,Sul,"R$ 415,57"
632,114,2020-10-12,Nordeste,"R$ 205,76"
633,33,2024-05-18,Sudeste,"R$ 887,93"
634,99,2021-05-09,Nordeste,"R$ 191,97"
635,94,2024-10-08,Sudeste,"R$ 311,48"
636,118,2024-05-09,Norte,"R$ 901,00"
637,91,2020-10-29,Nordeste,"R$ 395,65"
638,75,2022-09-23,Norte,"R$ 452,73"
639,110,2023-11-01,Norte,"R$ 573,13"
640,98,2022-01-13,Norte,"R$ 374,74"
641,149,2023-07-22,Norte,"R$ 56,83"
642,64,2024-09-19,Nordeste,"R$ 372,44"
643,108,2022-04-26,Norte,"R$ 738,79"
644,110,2020-12-08,Nordeste,"R$ 1090,96"
645,30,2023-07-04,Norte,"R$ 673,10"
646,93,2022-05-24,Norte,"R$ 464,00"
647,134,2021-02-14,Centro-Oeste,"R$ 131,31"
648,93,2022-02-08,Sul,"R$ 209,05"
649,3,2023-10-10,Sudeste,"R$ 37,02"
650,28,2024-09-23,Centro-Oeste,"R$ 566,42"
651,136,2022-03-01,Sudeste,"R$ 679,35"
652,79,2020-09-02,Nordeste,"R$ 524,78"
653,57,2023-10-18,Sul,"R$ 668,76"
654,83,2024-11-22,Sul,"R$ 573,42"
655,99,2022-09-30,Norte,"R$ 373,88"
656,141,2023-07-12,Sul,"R$ 395,64"
657,55,2024-12-02,Nordeste,"R$ 443,53"
658,138,2022-04-02,Norte,"R$ 346,95"
659,18,2024-05-17,Centro-Oeste,"R$ 171,68"
660,22,2023-10-07,Norte,"R$ 328,06"
661,20,2020-04-03,Sul,"R$ 615,72"
662,10,2023-02-23,Nordeste,"R$ 306,66"
663,125,2020-03-28,Sul,"R$ 421,82"
664,54,2022-11-03,Sul,"R$ 363,89"
665,44,2020-02-16,Norte,"R$ 660,20"
666,97,2021-11-03,Norte,"R$ 203,59"
667,37,2020-10-26,Centro-Oeste,"R$ 204,10"
668,111,2020-08-23,Norte,"R$ 262,20"
669,119,2023-11-11,Sul,"R$ 815,81"
670,50,2024-11-03,Sudeste,"R$ 165,20"
671,58,2020-08-23,Centro-Oeste,"R$ 655,53"
672,65,2022-02-27,Nordeste,"R$ 541,43"
673,37,2022-01-10,Sul,"R$ 425,33"
674,45,2021-09-04,Sul,"R$ 173,75"
675,34,2021-05-23,Sudeste,"R$ 504,31"
676,57,2020-06-12,Norte,"R$ 293,93"
677,42,2024-06-20,Norte,"R$ 403,29"
678,54,2022-12-11,Norte,"R$ 393,30"
679,108,2023-12-18,Sudeste,"R$ 757,16"
680,9,2020-08-15,Nordeste,"R$ 472,23"
681,75,2022-06-16,Sudeste,"R$ 320,00"
682,8,2020-12-25,Sudeste,"R$ 809,65"
683,116,2020-04-16,Sul,"R$ 176,56"
684,87,2020-10-15,Norte,"R$ 1008,75"
685,131,2023-05-30,Sudeste,"R$ 404,47"
686,76,2021-11-30,Nordeste,"R$ 683,69"
687,90,2022-09-27,Centro-Oeste,"R$ 316,32"
688,133,2024-02-14,Sudeste,"R$ 38,56"
689,47,2022-03-02,Nordeste,"R$ 486,04"
690,31,2023-12-24,Sul,"R$ 670,14"
691,80,2020-03-12,Norte,"R$ 749,45"
692,97,2020-02-24,Sul,"R$ 590,25"
693,45,2021-11-15,Norte,"R$ 1006,06"
694,59,2020-04-15,Sudeste,"R$ 556,29"
695,92,2020-01-15,Centro-Oeste,"R$ 1384,12"
696,135,2021-06-10,Sul,"R$ 842,49"
697,131,2020-09-09,Nordeste,"R$ 434,42"
698,135,2024-06-07,Centro-Oeste,"R$ 505,88"
699,127,2023-01-17,Nordeste,"R$ 853,88"
700,101,2022-11-10,Sul,"R$ 443,51"
701,148,2021-08-27,Norte,"R$ 595,05"
702,76,2020-06-11,Nordeste,"R$ 1056,13"
703,120,2020-06-26,Nordeste,"R$ 193,71"
704,43,2021-07-15,Nordeste,"R$ 639,62"
705,98,2023-11-08,Norte,"R$ 465,71"
706,56,2024-12-06,Sudeste,"R$ 871,13"
707,24,2021-10-28,Centro-Oeste,"R$ 893,83"
708,26,2023-12-24,Sul,"R$ 156,53"
709,37,2021-11-23,Nordeste,"R$ 220,19"
710,76,2024-02-27,Norte,"R$ 361,98"
711,5,2023-07-11,Norte,"R$ 1009,97"
712,6,2024-03-26,Nordeste,"R$ 473,16"
713,100,2021-08-02,Nordeste,"R$ 226,70"
714,149,2021-11-07,Sudeste,"R$ 1045,18"
715,42,2021-09-17,Nordeste,"R$ 558,78"
716,26,2024-11-18,Sul,"R$ 244,36"
717,50,2022-12-17,Sul,"R$ 347,24"
718,64,2023-12-05,Centro-Oeste,"R$ 797,78"
719,73,2020-01-05,Norte,"R$ 226,58"
720,69,2023-04-15,Sudeste,"R$ 421,90"
721,94,2023-05-09,Sudeste,"R$ 238,16"
722,102,2023-12-14,Sul,"R$ 0,00"
723,71,2024-05-12,Norte,"R$ 326,45"
724,138,2020-09-03,Nordeste,"R$ 987,85"
725,78,2024-01-17,Sudeste,"R$ 397,06"
726,94,2024-04-15,Centro-Oeste,"R$ 280,89"
727,56,2023-07-14,Sudeste,"R$ 223,15"
728,96,2023-11-05,Nordeste,"R$ 557,65"
729,122,2021-06-09,Nordeste,"R$ 734,33"
730,141,2021-01-02,Nordeste,"R$ 476,87"
731,127,2022-10-27,Sul,"R$ 628,02"
732,15,2020-10-26,Sul,"R$ 253,38"
733,129,2024-02-06,Sul,"R$ 449,25"
734,89,2022-05-31,Nordeste,"R$ 711,18"
735,12,2020-02-21,Sudeste,"R$ 623,10"
736,113,2021-11-22,Centro-Oeste,"R$ 190,75"
737,130,2020-09-08,Norte,"R$ 693,46"
738,26,2022-12-23,Centro-Oeste,"R$ 538,11"
739,137,2020-10-18,Norte,"R$ 511,97"
740,24,2023-01-07,Nordeste,"R$ 364,46"
741,99,2021-07-30,Centro-Oeste,"R$ 477,93"
742,16,2023-02-06,Nordeste,"R$ 122,87"
743,70,2022-09-24,Nordeste,"R$ 745,50"
744,147,2022-04-23,Nordeste,"R$ 638,29"
745,15,2024-09-14,Sul,"R$ 434,41"
746,41,2020-01-20,Sudeste,"R$ 156,09"
747,102,2023-06-27,Sul,"R$ 644,73"
748,141,2024-02-14,Sudeste,"R$ 525,92"
749,65,2023-08-07,Sudeste,"R$ 223,28"
750,11,2020-10-30,Norte,"R$ 411,85"
751,41,2023-06-11,Sul,"R$ 548,49"
752,21,2024-02-03,Nordeste,"R$ 797,67"
753,102,2021-02-21,Centro-Oeste,"R$ 568,36"
754,36,2024-04-18,Sul,"R$ 304,66"
755,9,2021-08-16,Sul,"R$ 96,88"
756,70,2022-05-13,Norte,"R$ 409,10"
757,94,2022-04-02,Norte,"R$ 639,00"
758,144,2024-06-07,Norte,"R$ 192,17"
759,28,2021-03-26,Norte,"R$ 388,57"
760,101,2020-04-21,Sudeste,"R$ 462,47"
761,32,2020-02-21,Norte,"R$ 839,74"
762,34,2020-03-03,Sul,"R$ 678,27"
763,25,2024-08-21,Centro-Oeste,"R$ 720,85"
764,69,2020-04-08,Norte,"R$ 1076,14"
765,137,2020-11-02,Norte,"R$ 265,38"
766,79,2021-07-12,Sudeste,"R$ 781,68"
767,87,2024-03-12,Centro-Oeste,"R$ 715,24"
768,36,2024-08-12,Centro-Oeste,"R$ 1028,67"
769,41,2020-12-11,Sudeste,"R$ 853,72"
770,8,2024-08-22,Nordeste,"R$ 0,00"
771,11,2020-12-04,Norte,"R$ 251,60"
772,88,2022-11-03,Centro-Oeste,"R$ 906,34"
773,141,2024-06-28,Sudeste,"R$ 320,01"
774,70,2021-03-07,Sul,"R$ 829,17"
775,150,2021-04-07,Sudeste,"R$ 316,50"
776,109,2020-03-01,Nordeste,"R$ 352,68"
777,35,2020-06-02,Norte,"R$ 695,17"
778,77,2020-02-06,Sul,"R$ 370,10"
779,147,2023-06-23,Centro-Oeste,"R$ 546,30"
780,42,2020-05-14,Nordeste,"R$ 404,25"
781,107,2020-02-18,Norte,"R$ 265,07"
782,60,2022-11-30,Nordeste,"R$ 875,80"
783,86,2020-07-14,Sudeste,"R$ 633,85"
784,107,2020-07-25,Norte,"R$ 404,51"
785,88,2022-06-28,Norte,"R$ 802,68"
786,141,2024-10-01,Nordeste,"R$ 850,27"
787,122,2021-06-09,Sul,"R$ 483,51"
788,124,2024-08-01,Sul,"R$ 75,93"
789,94,2021-11-09,Norte,"R$ 569,32"
790,12,2021-09-25,Centro-Oeste,"R$ 571,49"
791,115,2023-06-27,Norte,"R$ 309,20"
792,29,2020-11-05,Centro-Oeste,"R$ 289,25"
793,66,2022-05-28,Centro-Oeste,"R$ 405,46"
794,26,2024-02-15,Sudeste,"R$ 366,55"
795,31,2020-12-16,Centro-Oeste,"R$ 1018,04"
796,9,2024-05-09,Centro-Oeste,"R$ 801,40"
797,19,2022-12-12,Norte,"R$ 389,51"
798,95,2022-06-27,Sul,"R$ 311,61"
799,93,2022-02-14,Sudeste,"R$ 356,46"
800,27,2021-10-24,Centro-Oeste,"R$ 394,63"
801,145,2023-08-19,Centro-Oeste,"R$ 1009,14"
802,44,2021-02-02,Norte,"R$ 172,79"
803,109,2021-05-16,Norte,"R$ 336,73"
804,64,2024-06-19,Centro-Oeste,"R$ 784,81"
805,43,2024-10-21,Sul,"R$ 125,28"
806,4,2021-12-25,Centro-Oeste,"R$ 790,95"
807,129,2021-05-02,Centro-Oeste,"R$ 805,12"
808,117,2024-11-30,Nordeste,"R$ 578,19"
809,143,2024-03-18,Nordeste,"R$ 163,97"
810,130,2022-10-31,Sudeste,"R$ 620,92"
811,125,2023-06-27,Nordeste,"R$ 337,47"
812,57,2022-11-26,Sul,"R$ 1144,99"
813,38,2021-09-15,Centro-Oeste,"R$ 135,61"
814,105,2024-07-17,Norte,"R$ 473,75"
815,134,2021-01-12,Sudeste,"R$ 545,96"
816,148,2020-10-18,Norte,"R$ 370,49"
817,52,2023-09-04,Norte,"R$ 941,58"
818,80,2023-10-25,Norte,"R$ 770,30"
819,65,2020-01-15,Sudeste,"R$ 878,02"
820,17,2020-05-03,Norte,"R$ 225,08"
821,132,2021-04-30,Centro-Oeste,"R$ 100,20"
822,8,2021-03-13,Nordeste,"R$ 1083,29"
823,28,2023-12-05,Sul,"R$ 219,14"
824,28,2021-01-14,Sudeste,"R$ 700,73"
825,92,2020-08-07,Sul,"R$ 355,48"
826,104,2023-09-30,Nordeste,"R$ 356,17"
827,28,2023-03-05,Sudeste,"R$ 84,92"
828,80,2024-01-22,Norte,"R$ 261,09"
829,4,2020-03-01,Centro-Oeste,"R$ 199,14"
830,46,2024-07-24,Sul,"R$ 979,64"
831,23,2020-02-03,Sul,"R$ 1205,34"
832,23,2022-12-28,Centro-Oeste,"R$ 687,19"
833,45,2021-02-28,Sul,"R$ 147,47"
834,129,2024-04-15,Nordeste,"R$ 202,09"
835,141,2021-09-05,Centro-Oeste,"R$ 879,69"
836,128,2020-03-20,Sudeste,"R$ 345,71"
837,141,2022-03-31,Centro-Oeste,"R$ 400,20"
838,15,2022-03-26,Sul,"R$ 980,07"
839,146,2024-12-11,Nordeste,"R$ 408,67"
840,125,2020-09-02,Centro-Oeste,"R$ 1038,26"
841,102,2023-10-04,Centro-Oeste,"R$ 266,75"
842,144,2021-08-25,Sul,"R$ 352,16"
843,93,2024-01-11,Nordeste,"R$ 943,44"
844,143,2022-10-14,Sudeste,"R$ 693,89"
845,24,2022-02-14,Norte,"R$ 353,10"
846,14,2022-07-12,Norte,"R$ 1074,99"
847,120,2023-07-20,Norte,"R$ 707,80"
848,133,2020-04-27,Norte,"R$ 141,43"
849,1,2021-05-03,Norte,"R$ 1055,84"
850,130,2020-11-10,Centro-Oeste,"R$ 316,20"
851,32,2020-03-31,Nordeste,"R$ 151,55"
852,141,2024-08-03,Sudeste,"R$ 691,48"
853,105,2020-11-21,Sudeste,"R$ 343,80"
854,54,2022-11-21,Sudeste,"R$ 252,97"
855,130,2022-12-22,Norte,"R$ 196,91"
856,128,2022-10-08,Centro-Oeste,"R$ 615,90"
857,50,2024-01-13,Sudeste,"R$ 267,60"
858,147,2023-12-27,Centro-Oeste,"R$ 90,83"
859,72,2022-02-15,Sudeste,"R$ 854,83"
860,68,2023-08-01,Sudeste,"R$ 597,54"
861,43,2023-09-09,Norte,"R$ 813,81"
862,74,2021-12-22,Sul,"R$ 754,35"
863,13,2021-05-25,Sul,"R$ 723,82"
864,66,2022-06-29,Sul,"R$ 504,15"
865,32,2024-04-30,Norte,"R$ 682,16"
866,92,2024-10-12,Sul,"R$ 297,62"
867,114,2021-08-10,Nordeste,"R$ 1039,87"
868,107,2024-09-25,Nordeste,"R$ 312,00"
869,66,2022-12-28,Nordeste,"R$ 121,11"
870,90,2024-12-21,Centro-Oeste,"R$ 521,08"
871,89,2022-07-16,Norte,"R$ 390,02"
872,89,2020-02-09,Sudeste,"R$ 834,79"
873,10,2021-04-14,Norte,"R$ 941,55"
874,15,2020-03-17,Norte,"R$ 97,14"
875,6,2022-08-12,Centro-Oeste,"R$ 501,47"
876,71,2022-04-02,Norte,"R$ 652,66"
877,15,2021-02-25,Nordeste,"R$ 323,86"
878,82,2023-07-29,Sudeste,"R$ 298,83"
879,46,2023-05-13,Sudeste,"R$ 263,49"
880,51,2020-06-11,Centro-Oeste,"R$ 450,86"
881,116,2020-11-01,Nordeste,"R$ 457,77"
882,27,2020-10-13,Nordeste,"R$ 495,51"
883,109,2020-10-12,Centro-Oeste,"R$ 270,21"
884,150,2020-05-16,Nordeste,"R$ 640,60"
885,125,2024-07-17,Centro-Oeste,"R$ 581,28"
886,45,2020-11-27,Norte,"R$ 376,06"
887,10,2023-02-21,Sudeste,"R$ 573,91"
888,31,2022-06-29,Norte,"R$ 687,35"
889,98,2021-08-11,Sudeste,"R$ 754,74"
890,135,2022-09-09,Centro-Oeste,"R$ 513,08"
891,101,2021-05-14,Centro-Oeste,"R$ 646,14"
892,94,2021-08-13,Sudeste,"R$ 192,08"
893,41,2021-11-23,Nordeste,"R$ 447,64"
894,116,2021-05-16,Sul,"R$ 893,92"
895,115,2021-05-04,Centro-Oeste,"R$ 229,87"
896,40,2023-12-07,Centro-Oeste,"R$ 381,00"
897,142,2020-08-16,Centro-Oeste,"R$ 1055,23"
898,12,2020-11-04,Centro-Oeste,"R$ 39,59"
899,13,2020-09-05,Sul,"R$ 753,42"
900,39,2020-07-04,Norte,"R$ 375,69"
901,98,2020-03-27,Sudeste,"R$ 548,14"
902,137,2024-07-14,Norte,"R$ 292,54"
903,18,2022-05-23,Sudeste,"R$ 276,82"
904,92,2021-04-16,Nordeste,"R$ 414,04"
905,95,2024-10-18,Nordeste,"R$ 618,68"
906,59,2021-06-10,Centro-Oeste,"R$ 853,45"
907,62,2021-08-06,Centro-Oeste,"R$ 245,10"
908,112,2024-03-11,Centro-Oeste,"R$ 1018,23"
909,13,2023-12-01,Sul,"R$ 272,62"
910,139,2020-08-02,Centro-Oeste,"R$ 809,90"
911,34,2024-07-26,Sudeste,"R$ 512,22"
912,95,2021-05-14,Centro-Oeste,"R$ 805,75"
913,138,2023-03-08,Sudeste,"R$ 830,32"
914,66,2023-07-28,Centro-Oeste,"R$ 428,28"
915,66,2022-11-14,Sul,"R$ 1017,33"
916,104,2023-05-28,Norte,"R$ 359,67"
917,101,2022-04-26,Sul,"R$ 629,53"
918,113,2021-05-05,Nordeste,"R$ 235,16"
919,121,2020-12-05,Nordeste,"R$ 31,22"
920,25,2023-10-29,Sudeste,"R$ 504,23"
921,130,2020-08-19,Norte,"R$ 953,21"
922,15,2021-08-28,Nordeste,"R$ 248,87"
923,65,2023-10-26,Norte,"R$ 392,16"
924,147,2024-02-01,Norte,"R$ 62,04"
925,140,2024-10-14,Norte,"R$ 581,58"
926,72,2022-10-31,Nordeste,"R$ 339,98"
927,50,2022-06-25,Sul,"R$ 227,60"
928,17,2022-05-08,Nordeste,"R$ 611,73"
929,130,2020-11-23,Norte,"R$ 566,73"
930,5,2022-10-20,Sudeste,"R$ 597,27"
931,138,2022-06-02,Centro-Oeste,"R$ 698,77"
932,82,2022-09-13,Sul,"R$ 357,41"
933,26,2023-03-10,Sul,"R$ 437,48"
934,144,2021-10-16,Centro-Oeste,"R$ 380,54"
935,79,2020-12-23,Nordeste,"R$ 194,41"
936,19,2020-05-04,Centro-Oeste,"R$ 243,22"
937,70,2022-08-12,Norte,"R$ 552,43"
938,60,2023-09-13,Sul,"R$ 439,52"
939,144,2022-01-17,Centro-Oeste,"R$ 362,49"
940,127,2023-06-21,Centro-Oeste,"R$ 1023,55"
941,49,2024-01-05,Sul,"R$ 381,95"
942,111,2021-12-01,Sudeste,"R$ 491,22"
943,108,2020-02-24,Centro-Oeste,"R$ 264,49"
944,46,2023-12-24,Centro-Oeste,"R$ 474,01"
945,142,2024-12-07,Sudeste,"R$ 412,19"
946,94,2024-12-17,Centro-Oeste,"R$ 218,04"
947,113,2023-08-01,Centro-Oeste,"R$ 476,98"
948,107,2024-05-16,Norte,"R$ 1218,08"
949,145,2021-07-17,Sul,"R$ 496,74"
950,98,2021-04-14,Sudeste,"R$ 163,28"
951,69,2021-07-20,Nordeste,"R$ 444,24"
952,4,2022-08-29,Sul,"R$ 724,98"
953,37,2023-10-19,Nordeste,"R$ 402,51"
954,53,2020-08-28,Nordeste,"R$ 268,15"
955,80,2023-04-22,Nordeste,"R$ 222,21"
956,44,2022-01-05,Norte,"R$ 678,21"
957,80,2020-02-22,Nordeste,"R$ 551,66"
958,10,2024-04-28,Nordeste,"R$ 379,99"
959,87,2020-03-17,Nordeste,"R$ 409,49"
960,47,2023-01-25,Centro-Oeste,"R$ 538,98"
961,116,2022-02-09,Centro-Oeste,"R$ 594,01"
962,107,2024-07-22,Centro-Oeste,"R$ 954,40"
963,25,2021-04-05,Centro-Oeste,"R$ 273,21"
964,57,2021-08-17,Centro-Oeste,"R$ 430,46"
965,117,2021-05-14,Sudeste,"R$ 254,15"
966,38,2020-12-06,Centro-Oeste,"R$ 730,86"
967,124,2024-02-07,Centro-Oeste,"R$ 331,16"
968,131,2021-03-05,Sudeste,"R$ 529,73"
969,35,2022-03-25,Centro-Oeste,"R$ 1091,51"
970,95,2024-04-16,Sul,"R$ 767,31"
971,75,2024-10-23,Sul,"R$ 65,81"
972,74,2022-01-30,Sudeste,"R$ 643,77"
973,25,2020-02-16,Sudeste,"R$ 517,18"
974,112,2021-10-22,Norte,"R$ 311,38"
975,97,2023-06-08,Sudeste,"R$ 717,10"
976,72,2024-07-28,Centro-Oeste,"R$ 110,63"
977,84,2024-05-31,Sul,"R$ 282,18"
978,24,2024-08-23,Sudeste,"R$ 308,55"
979,131,2021-01-20,Norte,"R$ 633,88"
980,111,2023-06-24,Centro-Oeste,"R$ 197,25"
981,42,2023-04-30,Sudeste,"R$ 344,96"
982,53,2023-05-09,Nordeste,"R$ 344,92"
983,114,2022-09-20,Sul,"R$ 234,28"
984,142,2021-01-08,Centro-Oeste,"R$ 587,82"
985,1,2022-12-17,Nordeste,"R$ 786,84"
986,85,2023-03-31,Nordeste,"R$ 515,61"
987,132,2024-12-17,Sudeste,"R$ 935,44"
988,66,2021-01-17,Centro-Oeste,"R$ 477,85"
989,72,2024-02-24,Sudeste,"R$ 553,17"
990,15,2020-07-23,Sudeste,"R$ 610,88"
991,117,2022-10-04,Norte,"R$ 615,09"
992,5,2023-02-08,Sul,"R$ 439,32"
993,45,2021-03-31,Sudeste,"R$ 645,63"
994,9,2021-10-03,Sul,"R$ 245,56"
995,24,2020-02-19,Nordeste,"R$ 629,11"
996,81,2022-09-09,Centro-Oeste,"R$ 353,57"
997,108,2023-09-07,Centro-Oeste,"R$ 717,73"
998,141,2024-09-12,Sul,"R$ 129,55"
999,106,2020-06-22,Norte,"R$ 237,89"
1000,143,2023-03-15,Sul,"R$ 337,69"
1001,86,2023-06-01,Norte,"R$ 153,61"
1002,1,2024-10-31,Sul,"R$ 787,92"
1003,85,2024-08-31,Nordeste,"R$ 342,44"
1004,36,2023-09-05,Sudeste,"R$ 253,94"
1005,149,2022-11-08,Norte,"R$ 224,60"
1006,51,2024-04-21,Sul,"R$ 384,28"
1007,52,2021-06-07,Centro-Oeste,"R$ 804,51"
1008,112,2021-01-31,Nordeste,"R$ 612,10"
1009,118,2020-09-16,Norte,"R$ 221,13"
1010,123,2022-07-17,Centro-Oeste,"R$ 489,34"
1011,86,2022-02-16,Sudeste,"R$ 322,94"
1012,49,2020-09-30,Sul,"R$ 548,95"
1013,85,2024-04-27,Nordeste,"R$ 598,02"
1014,115,2024-07-11,Sul,"R$ 441,81"
1015,85,2020-10-13,Sul,"R$ 466,34"
1016,27,2024-10-21,Centro-Oeste,"R$ 485,40"
1017,41,2022-05-05,Sudeste,"R$ 208,10"
1018,27,2022-04-25,Nordeste,"R$ 463,91"
1019,87,2021-03-07,Norte,"R$ 825,21"
1020,32,2021-01-24,Nordeste,"R$ 367,44"
1021,108,2021-06-14,Sul,"R$ 450,75"
1022,126,2022-12-07,Nordeste,"R$ 116,42"
1023,131,2021-04-02,Sul,"R$ 834,09"
1024,39,2024-10-31,Norte,"R$ 393,69"
1025,77,2024-01-22,Sul,"R$ 248,76"
1026,49,2023-05-13,Nordeste,"R$ 127,73"
1027,45,2022-01-02,Centro-Oeste,"R$ 388,83"
1028,29,2020-11-05,Sul,"R$ 509,39"
1029,93,2021-09-25,Sul,"R$ 27,51"
1030,78,2022-08-03,Norte,"R$ 604,34"
1031,4,2021-01-02,Norte,"R$ 674,02"
1032,54,2021-03-21,Sul,"R$ 301,31"
1033,28,2021-01-10,Sul,"R$ 973,42"
1034,148,2020-01-31,Nordeste,"R$ 17,40"
1035,39,2023-12-28,Nordeste,"R$ 382,72"
1036,36,2022-11-09,Norte,"R$ 156,10"
1037,123,2021-02-18,Norte,"R$ 589,59"
1038,57,2021-06-18,Norte,"R$ 388,09"
1039,140,2023-10-27,Centro-Oeste,"R$ 493,85"
